nod_sal;nod_ent;cap
443;223;1
1097;225;1
253;225;1
303;225;1
350;225;1
268;226;1
389;226;1
394;226;1
667;227;1
342;228;1
461;229;1
977;230;1
303;230;1
313;230;1
329;230;1
373;230;1
383;230;1
401;230;1
988;231;1
991;231;1
1071;231;1
1073;231;1
1080;231;1
1100;231;1
500;231;1
285;231;1
322;231;1
777;231;1
855;231;1
863;231;1
375;231;1
431;231;1
940;231;1
325;232;1
406;232;1
748;233;1
238;234;1
258;235;1
264;235;1
459;235;1
452;237;1
265;238;1
485;239;1
408;239;1
409;239;1
350;241;1
426;242;1
453;242;1
468;243;1
975;244;1
977;244;1
1059;244;1
552;244;1
311;244;1
747;244;1
317;244;1
329;244;1
823;244;1
844;244;1
891;244;1
430;244;1
964;244;1
407;245;1
426;246;1
971;247;1
988;247;1
619;249;1
332;250;1
452;251;1
454;251;1
456;252;1
339;253;1
404;253;1
909;253;1
411;253;1
287;256;1
315;256;1
591;257;1
698;257;1
327;257;1
857;257;1
971;258;1
474;258;1
485;260;1
381;260;1
425;260;1
619;261;1
277;261;1
283;261;1
295;261;1
313;262;1
478;262;1
405;262;1
403;263;1
459;264;1
988;266;1
1097;266;1
293;266;1
431;266;1
301;268;1
389;268;1
328;269;1
287;270;1
432;270;1
362;272;1
517;273;1
1082;274;1
517;274;1
332;274;1
468;275;1
294;276;1
330;276;1
457;276;1
283;277;1
1029;278;1
633;278;1
653;278;1
674;278;1
338;278;1
455;279;1
378;280;1
354;281;1
992;282;1
988;285;1
1058;285;1
625;285;1
471;285;1
389;286;1
315;287;1
831;287;1
432;287;1
444;287;1
458;287;1
1085;288;1
1068;290;1
349;290;1
377;290;1
467;291;1
299;292;1
459;292;1
988;293;1
1097;293;1
431;293;1
330;294;1
457;294;1
619;295;1
320;295;1
424;295;1
558;296;1
375;298;1
307;300;1
319;300;1
441;300;1
483;301;1
389;301;1
472;302;1
388;302;1
885;302;1
373;303;1
383;303;1
401;303;1
453;304;1
1080;305;1
461;306;1
319;307;1
441;307;1
1082;308;1
838;309;1
408;310;1
416;310;1
420;310;1
449;310;1
458;312;1
1062;313;1
622;313;1
329;313;1
808;313;1
334;313;1
383;313;1
372;314;1
1084;316;1
458;316;1
598;317;1
387;317;1
333;318;1
386;318;1
441;319;1
1097;320;1
424;320;1
971;322;1
988;322;1
1044;322;1
1097;322;1
1100;322;1
625;322;1
471;322;1
863;322;1
362;324;1
625;325;1
406;325;1
1051;329;1
478;329;1
383;329;1
405;329;1
457;330;1
389;331;1
517;332;1
708;332;1
757;332;1
761;332;1
965;332;1
351;333;1
534;334;1
578;334;1
621;334;1
899;334;1
409;334;1
413;334;1
439;334;1
458;335;1
899;336;1
805;338;1
404;339;1
438;340;1
445;340;1
448;342;1
958;342;1
602;344;1
686;345;1
414;347;1
747;348;1
829;348;1
416;348;1
1058;350;1
580;350;1
589;350;1
465;350;1
887;350;1
909;350;1
665;351;1
660;352;1
559;355;1
405;355;1
425;356;1
463;356;1
371;357;1
735;358;1
1032;359;1
1044;359;1
850;359;1
909;359;1
514;360;1
517;361;1
439;363;1
621;366;1
653;366;1
847;366;1
409;366;1
421;366;1
481;368;1
490;369;1
402;370;1
383;373;1
401;373;1
881;376;1
396;379;1
829;382;1
401;383;1
445;385;1
598;387;1
458;389;1
1103;391;1
499;394;1
439;394;1
404;395;1
478;397;1
405;397;1
467;398;1
765;404;1
802;405;1
478;405;1
625;406;1
514;407;1
416;408;1
420;408;1
449;408;1
621;409;1
1073;411;1
471;411;1
567;412;1
1056;413;1
439;413;1
742;414;1
479;414;1
433;415;1
420;416;1
449;416;1
436;417;1
449;420;1
459;422;1
988;423;1
1097;423;1
431;423;1
619;424;1
1023;428;1
1059;428;1
665;428;1
698;428;1
803;428;1
451;429;1
605;431;1
483;432;1
444;432;1
1079;434;1
478;435;1
887;437;1
445;438;1
578;439;1
621;439;1
715;439;1
1004;442;1
1077;445;1
838;447;1
885;460;1
464;460;1
864;467;1
1013;469;1
1051;472;1
665;472;1
1067;473;1
997;478;1
722;478;1
802;478;1
558;480;1
1078;481;1
619;482;1
1020;486;1
1066;486;1
1075;486;1
1076;486;1
563;486;1
947;488;1
695;491;1
1064;492;1
1088;495;1
818;495;1
921;495;1
1101;496;1
532;497;1
859;497;1
868;497;1
598;498;1
1003;501;1
528;502;1
1083;503;1
1103;504;1
1061;505;1
1093;506;1
653;506;1
893;506;1
908;506;1
950;506;1
998;507;1
925;508;1
706;509;1
620;510;1
752;510;1
965;510;1
518;511;1
1027;512;1
619;513;1
1063;514;1
531;514;1
616;514;1
914;514;1
916;514;1
519;515;1
1073;516;1
1034;517;1
1082;517;1
520;517;1
564;517;1
1069;519;1
538;519;1
608;519;1
693;519;1
702;519;1
760;519;1
883;519;1
965;519;1
1034;520;1
697;520;1
705;520;1
766;520;1
842;520;1
875;520;1
962;520;1
617;521;1
620;521;1
693;521;1
696;521;1
699;521;1
752;521;1
797;521;1
889;521;1
906;521;1
965;521;1
1009;522;1
558;523;1
1000;525;1
940;525;1
984;526;1
1046;526;1
745;526;1
1022;527;1
763;527;1
841;527;1
783;528;1
944;528;1
657;530;1
856;532;1
862;532;1
895;532;1
935;532;1
1019;533;1
1027;533;1
1041;533;1
1049;533;1
1073;533;1
1042;534;1
1075;534;1
578;534;1
545;535;1
707;535;1
1080;536;1
793;537;1
882;537;1
1069;538;1
693;538;1
760;538;1
883;538;1
733;539;1
771;539;1
1072;540;1
904;540;1
727;541;1
852;541;1
1040;542;1
1084;542;1
1102;542;1
740;542;1
1075;543;1
689;544;1
707;545;1
547;546;1
629;546;1
769;546;1
867;546;1
941;546;1
961;546;1
1069;547;1
702;547;1
760;547;1
769;547;1
843;547;1
867;547;1
884;547;1
961;547;1
596;548;1
762;548;1
916;548;1
955;548;1
550;549;1
1008;550;1
732;551;1
831;553;1
581;554;1
599;554;1
733;555;1
771;555;1
963;556;1
579;557;1
604;557;1
770;557;1
849;557;1
1029;558;1
1033;558;1
1054;558;1
1069;558;1
594;558;1
924;558;1
677;559;1
720;559;1
731;559;1
932;559;1
948;559;1
817;560;1
923;560;1
885;561;1
992;562;1
1084;562;1
969;563;1
1020;563;1
1076;563;1
1096;563;1
577;563;1
842;563;1
847;563;1
857;563;1
863;563;1
1016;564;1
593;565;1
597;565;1
600;565;1
693;565;1
729;565;1
759;565;1
889;565;1
847;567;1
973;568;1
984;568;1
1046;568;1
845;568;1
624;569;1
800;569;1
851;569;1
1011;570;1
575;570;1
584;571;1
712;572;1
681;573;1
902;574;1
1011;575;1
847;577;1
1042;578;1
1075;578;1
621;578;1
669;579;1
849;579;1
926;579;1
1032;580;1
909;580;1
1007;582;1
765;583;1
945;584;1
787;585;1
911;585;1
588;586;1
659;586;1
693;587;1
840;587;1
889;587;1
596;588;1
659;588;1
680;588;1
743;588;1
810;588;1
812;588;1
842;588;1
847;588;1
945;588;1
955;588;1
1069;590;1
702;590;1
676;591;1
939;592;1
597;593;1
600;593;1
693;593;1
729;593;1
759;593;1
889;593;1
655;594;1
739;594;1
907;594;1
801;595;1
624;596;1
741;596;1
743;596;1
847;596;1
945;596;1
955;596;1
600;597;1
693;597;1
729;597;1
759;597;1
889;597;1
1026;598;1
1070;598;1
782;598;1
822;598;1
834;598;1
890;598;1
693;600;1
729;600;1
759;600;1
889;600;1
670;601;1
755;601;1
895;601;1
1015;602;1
724;602;1
795;602;1
938;602;1
986;603;1
990;603;1
1018;603;1
640;603;1
705;603;1
719;603;1
877;603;1
926;604;1
986;606;1
990;606;1
1034;606;1
772;607;1
702;608;1
760;608;1
1038;609;1
833;609;1
1034;610;1
1047;610;1
918;610;1
885;611;1
1040;612;1
890;612;1
629;614;1
1099;615;1
1093;616;1
1098;617;1
658;617;1
688;617;1
691;617;1
797;617;1
895;617;1
623;618;1
1084;619;1
627;619;1
675;619;1
751;619;1
929;619;1
941;620;1
632;623;1
1026;624;1
847;624;1
851;624;1
922;626;1
751;627;1
929;627;1
654;628;1
847;628;1
702;629;1
681;631;1
1093;633;1
654;633;1
710;633;1
1065;634;1
740;634;1
760;634;1
795;635;1
1069;636;1
702;636;1
1034;637;1
1039;637;1
918;637;1
713;638;1
872;638;1
652;639;1
1018;640;1
705;640;1
719;640;1
766;640;1
877;640;1
737;641;1
645;642;1
916;642;1
934;642;1
992;643;1
825;644;1
945;644;1
828;645;1
934;645;1
1084;646;1
654;646;1
696;647;1
961;647;1
673;649;1
967;650;1
1030;650;1
684;650;1
954;650;1
741;651;1
1093;653;1
679;653;1
740;653;1
893;653;1
908;653;1
950;653;1
1084;654;1
1018;655;1
739;655;1
964;655;1
847;656;1
663;658;1
693;658;1
802;658;1
862;658;1
889;658;1
847;659;1
847;660;1
696;662;1
856;663;1
862;663;1
895;663;1
935;663;1
951;663;1
779;665;1
838;665;1
885;665;1
947;665;1
846;666;1
673;668;1
784;669;1
849;669;1
755;670;1
895;670;1
826;671;1
900;671;1
929;671;1
999;672;1
754;673;1
847;676;1
881;676;1
906;676;1
1099;678;1
837;679;1
695;682;1
1092;683;1
811;683;1
954;684;1
709;685;1
1045;686;1
709;687;1
726;688;1
966;689;1
947;690;1
693;691;1
696;691;1
1100;692;1
916;692;1
1087;693;1
696;693;1
729;693;1
746;693;1
759;693;1
889;693;1
895;693;1
928;693;1
961;693;1
709;694;1
716;696;1
726;696;1
895;696;1
964;697;1
889;699;1
895;699;1
758;700;1
961;700;1
714;701;1
730;701;1
869;701;1
1069;702;1
778;702;1
920;702;1
933;702;1
934;703;1
986;705;1
990;705;1
1018;705;1
1034;705;1
719;705;1
739;705;1
766;705;1
877;705;1
951;706;1
740;710;1
824;710;1
847;710;1
885;710;1
762;711;1
839;711;1
1006;713;1
1029;713;1
1033;713;1
1084;713;1
730;714;1
758;714;1
869;714;1
871;717;1
1034;718;1
1018;719;1
877;719;1
731;720;1
948;720;1
733;723;1
771;723;1
942;723;1
795;724;1
938;724;1
847;725;1
752;726;1
758;726;1
874;726;1
941;726;1
961;726;1
737;728;1
759;729;1
889;729;1
869;730;1
948;731;1
978;732;1
744;733;1
771;733;1
972;734;1
771;735;1
738;737;1
753;737;1
776;737;1
880;737;1
1018;739;1
964;739;1
1020;740;1
1065;740;1
760;740;1
847;740;1
847;741;1
955;741;1
1100;743;1
760;743;1
955;743;1
771;744;1
984;745;1
1046;745;1
773;746;1
809;746;1
811;746;1
785;749;1
866;749;1
826;751;1
870;751;1
900;751;1
929;751;1
961;752;1
895;755;1
795;756;1
949;756;1
933;758;1
961;758;1
889;759;1
778;760;1
847;760;1
847;762;1
1022;763;1
841;763;1
876;764;1
978;766;1
877;766;1
900;768;1
874;769;1
942;771;1
1084;774;1
830;774;1
836;774;1
930;775;1
1069;778;1
920;778;1
1047;779;1
863;779;1
887;780;1
937;781;1
821;785;1
994;786;1
906;789;1
822;790;1
914;791;1
1016;792;1
993;794;1
1037;794;1
894;794;1
873;795;1
915;795;1
938;795;1
1025;796;1
1048;797;1
1098;797;1
1021;798;1
814;799;1
859;801;1
868;802;1
895;802;1
917;807;1
811;809;1
936;809;1
986;810;1
990;810;1
812;810;1
820;810;1
847;810;1
934;811;1
936;811;1
1010;813;1
1053;813;1
1024;814;1
1099;814;1
863;815;1
898;817;1
923;817;1
1088;818;1
854;819;1
986;820;1
990;820;1
1034;820;1
1078;824;1
981;825;1
1035;825;1
850;826;1
900;826;1
916;828;1
934;828;1
989;832;1
848;835;1
1084;836;1
1020;837;1
847;837;1
916;839;1
1022;841;1
975;842;1
983;842;1
1069;842;1
1076;842;1
847;842;1
881;842;1
975;843;1
999;844;1
952;844;1
882;846;1
968;847;1
1040;847;1
1074;847;1
888;847;1
897;847;1
919;847;1
943;847;1
955;847;1
926;849;1
1047;853;1
863;853;1
862;856;1
1020;857;1
1000;858;1
940;858;1
1089;860;1
926;861;1
868;862;1
895;862;1
935;862;1
951;862;1
1047;863;1
1034;865;1
999;866;1
951;868;1
929;870;1
910;871;1
1001;872;1
1067;872;1
1091;874;1
885;874;1
941;874;1
961;874;1
1034;875;1
960;875;1
1018;877;1
1100;878;1
1066;879;1
983;881;1
1069;881;1
975;883;1
1069;883;1
1048;886;1
927;887;1
981;889;1
1098;889;1
895;889;1
928;889;1
965;889;1
1084;890;1
1017;892;1
1093;893;1
908;893;1
950;893;1
1027;896;1
1050;896;1
1060;896;1
968;897;1
929;900;1
1072;903;1
1090;904;1
1058;905;1
1093;908;1
946;908;1
950;908;1
971;909;1
988;909;1
957;912;1
938;915;1
1034;918;1
1088;921;1
946;931;1
1031;933;1
964;933;1
961;941;1
953;943;1
1093;950;1
999;952;1
1043;956;1
1067;959;1
1087;961;1
1034;962;1
1076;969;1
1066;974;1
1069;975;1
1001;977;1
1103;979;1
1103;980;1
1035;981;1
1052;982;1
1046;984;1
1066;985;1
990;986;1
1064;987;1
1084;992;1
1004;996;1
1076;1002;1
1053;1010;1
1027;1012;1
1075;1012;1
1052;1017;1
1076;1020;1
1102;1020;1
1050;1027;1
1060;1027;1
1073;1027;1
1081;1027;1
1099;1028;1
1039;1034;1
1084;1035;1
1103;1036;1
1095;1037;1
1049;1041;1
1075;1042;1
1073;1049;1
1075;1049;1
1055;1050;1
1094;1052;1
1076;1066;1
1090;1072;1
1075;1073;1
1078;1075;1
1086;1079;1
1100;1093;1
